59500000,56006594,25,d214221f00bc5019,47446.0
59750000,56241763,25,b52f1876d09f47c3,47904.6
60000000,56477442,25,2944746037708d5d,48561.2
60250000,56712938,25,ae5e57f506985f92,49233.8
60500000,56948335,25,d4a749df6802188c,49913.4
60750000,57183743,25,8bb2c7d937a4ef0e,50551.4
61000000,57419386,25,11b9ef6a9b630e0a,51076.7
61250000,57654550,25,9c38886d29d7566c,51487.5
61500000,57890023,25,96f3c6a80ae8987c,51885.8
61750000,58125346,25,28aadbd03db1000c,52283.5
62000000,58360698,25,c6ebc8c56e2d50e4,52682.9
62250000,58595854,25,3c25ae39ea059fda,53084.7
62500000,58830883,25,cc7282b0fec8da39,53488.8
62750000,59066460,25,831c6df8b18c685d,53895.5
63000000,59301876,25,dd11bfde23dcb994,54303.9
63250000,59537151,25,37122e8eb86e5ab1,54714.1
63500000,59772532,25,f328d41a8f8bef7e,55126.5
63750000,60007997,25,84aee4e090f35343,55542.1
64000000,60243414,25,902b5acb3e7fc128,55958.8
64250000,60478319,25,c9c11c567b9c4302,56377.9
64500000,60713625,25,a963f0602a917cff,56799.5
64750000,60948995,25,7207955ff8df0c64,57223.5
65000000,61184573,25,5836abeb780b2a56,57651.1
65250000,61420123,25,7db45420d8dcf7d2,58080.2
65500000,61655523,25,f41349b5063bd625,58510.5
65750000,61890290,25,d62e350c7e0b49bf,58943.1
66000000,62125490,25,d79f35e11bdcbc01,59377.7
66250000,62360840,25,ad92f37641318eb4,59813.9
66500000,62595555,25,aa2664bc9c3ffd41,60253.0
66750000,62830895,25,22f0f09440a919a3,60693.9
67000000,63065785,25,f4e6dc18406dae58,61137.5
67250000,63300721,25,f25a098cbceaeabe,61584.0
67500000,63536059,25,6514a9e3783d5ea5,62032.1
67750000,63771402,25,983a83173e644171,62481.9
68000000,64006529,25,38282ba030926f15,62934.0
68250000,64241922,25,86080a3da4af9e22,63389.0
68500000,64476955,25,bc62c913b7344071,63846.1
68750000,64712292,25,e98e6892ae12b54a,64305.8
69000000,64947660,25,41a2c28106f65bea,64769.4
69250000,65182709,25,8eb9bbaacd86fbb4,65237.2
69500000,65418479,25,60d0547e15ecd101,65707.1
69750000,65653791,25,fd7f97daf3559b8c,66180.0
70000000,65889278,25,75321225833df8eb,66654.2
70250000,66124362,25,72067df6e5235fce,67126.3
70500000,66359476,25,1ffd58ed1831c23a,67600.5
70750000,66594793,25,c6cc5deb7d9cae07,68075.9
71000000,66830091,25,b31829b138effcbc,68554.5
71250000,67065422,25,848111cb02c23e16,69036.0
71500000,67300473,25,bdb3b59bf334dd09,69520.1
71750000,67536047,25,22a618203aff0cf1,70007.9
72000000,67771469,25,e93ebd3bed2105f6,70496.7
72250000,68006848,25,05eec818cec08ffd,70987.8
72500000,68242226,25,dd3596e563a3cee7,71480.9
72750000,68477726,25,ecefa1720960ed25,71976.3
73000000,68713046,25,584bc1034d212fa9,72474.5
73250000,68948409,25,b502b72bb0efcacd,72974.7
73500000,69183352,25,5ba50b4112fb7306,73479.9
73750000,69418710,25,e08b6df909515162,73987.9
74000000,69654014,25,ea4fb528861f3d17,74496.9
74250000,69889152,25,6313f7e9fbb63f9c,75008.7
74500000,70124223,25,ab91978ddde55140,75523.0
74750000,70359655,25,99c7f3cf3634f323,76040.1
75000000,70595341,25,b470d24e49a23213,76558.6
75250000,70830515,25,e33c393de70bf096,77079.9
75500000,71065717,25,7ea3f787f60426b6,77603.9
75750000,71300993,25,11d1e1fdb1c8ff35,78130.4
76000000,71536198,25,60ed3e78110498f1,78660.2
76250000,71771528,25,9e997513b9a2a129,79193.5
76500000,72007075,25,72db6da0cf5d8f88,79730.3
